id;name;platform;publishers;publicationDate;globallySoldUnits;genres;criticScore;userScore;developers;summary;rating;series
wikidata_id_1779;Final Fantasy VIII; PlayStation;;1999-02-11;;;;;;;Teen;Final Fantasy
wikidata_id_1786;V-TENNIS; PlayStation;;1995-09-22;;;;;;;;V-Tennis
wikidata_id_1797;Mickey Mania; PlayStation;;1994-10-01;;;;;;;;
wikidata_id_1809;Cool Boarders 2; PlayStation;;1997-08-28;;;;;;;;Cool Boarders
wikidata_id_1811;Command & Conquer; Nintendo 64;;1995-08-31;;;;;;;Teen;Command & Conquer
wikidata_id_1812;Star Ocean: The Second Story; PlayStation;;1998-07-30;;;;;;;Everyone;Star Ocean
wikidata_id_1816;Guilty Gear; PlayStation 3;;1998-05-14;;;;;;;Teen;Guilty Gear
wikidata_id_1822;Criticom; PlayStation;;1995-11-29;;;;;;;;
wikidata_id_1827;Hexen: Beyond Heretic; PC;;1995-10-30;;;;;;;;
wikidata_id_1833;Tee Off; Dreamcast;;1999-01-01;;;;;;;;
wikidata_id_1836;Puzzle Bobble 3; PlayStation;;1997-03-28;;;;;;;Everyone;
wikidata_id_1840;SimAnt; PC;;1991-01-01;;;;;;;;
wikidata_id_1855;D/Generation; PC;;1991-01-01;;;;;;;;
wikidata_id_1857;Bonk's Adventure; PlayStation 3;;1989-12-15;;;;;;;;Bonk
wikidata_id_1859;SimCity 3000; PC;;1999-01-31;;;;;;;Everyone;SimCity
wikidata_id_1863;Taiko Risshiden; PC;;1992-01-01;;;;;;;;Taikou Risshiden
wikidata_id_1870;Extreme-G 2; PC;;1998-10-07;;;;;;;Everyone;Extreme-G
wikidata_id_1871;Baseball Stars 2; PC;;1992-04-28;;;;;;;;
wikidata_id_1879;The Labyrinth of Time; PC;;1993-06-01;;;;;;;;
wikidata_id_1882;Calamity Adventure 2: People and Traditions; PlayStation;;1997-01-01;;;;;;;;
wikidata_id_1886;Speed Rumbler; Xbox;;1986-09-01;;;;;;;Teen;
wikidata_id_1890;Speed Rumbler; PSP;;1986-09-01;;;;;;;Teen;
wikidata_id_1891;Gauntlet Legends; PlayStation;;1999-08-31;;;;;;;Teen;
wikidata_id_1896;Judge Dredd; PlayStation;;1997-01-01;;;;;;;;
wikidata_id_1905;Darius; Game Boy Advance;;1987-01-01;;;;;;;;Darius
wikidata_id_1912;Lemmings; PC;;1991-02-14;;;;;;;Kids to Adults;
wikidata_id_1913;Pooyan; PlayStation 2;;1982-01-01;;;;;;;;
wikidata_id_1918;Sangokushi Koumeiden; PC;;1996-01-01;;;;;;;;
wikidata_id_1932;Sangokushi Koumeiden; Game Boy Advance;;1996-01-01;;;;;;;;
wikidata_id_1954;TwinBee; Xbox 360;;1985-03-05;;;;;;;;
wikidata_id_1958;Xena: Warrior Princess: The Talisman of Fate; Nintendo 64;;1999-11-30;;;;;;;;
wikidata_id_1960;Vanark; PlayStation;;1999-10-07;;;;;;;Teen;
wikidata_id_1974;Banjo-Kazooie; Xbox 360;;1998-06-29;;;;;;;Everyone;Banjo-Kazooie
wikidata_id_1979;Logical Journey of the Zoombinis; PC;;1996-03-15;;;;;;;;
wikidata_id_1984;Championship Sprint; Xbox;;1986-01-01;;;;;;;;
wikidata_id_1985;The Mystic Dragoons; PlayStation;;1999-06-17;;;;;;;;
wikidata_id_1988;The Note; PlayStation;;1997-01-17;;;;;;;;
wikidata_id_1989;Championship Sprint; PSP;;1986-01-01;;;;;;;;
wikidata_id_1991;Prince Interactive; PC;;1994-01-01;;;;;;;;
wikidata_id_1999;Grand Prix Manager 2; PC;;1996-01-01;;;;;;;;
wikidata_id_2020;TOCA 2 Touring Cars; PlayStation;;1999-10-31;;;;;;;;
wikidata_id_2022;Monster Rancher 2; PlayStation;;1999-02-25;;;;;;;Everyone;Monster Rancher
wikidata_id_2028;Columns III; PlayStation 2;;1993-10-15;;;;;;;Everyone;
wikidata_id_2040;Q21028655; PC;;1984-01-01;;;;;;;;
wikidata_id_2043;Magic Eagle; PC;;1994-10-01;;;;;;;;
wikidata_id_2047;Doom; PlayStation;;1994-11-21;;;;;;;Mature 17+;Doom
wikidata_id_2049;Jeff Gordon XS Racing; PC;;1999-05-31;;;;;;;;
wikidata_id_2057;Ehrgeiz; PSP;;1998-12-17;;;;;;;Teen;
wikidata_id_2078;Gearhead Garage; PC;;1999-01-01;;;;;;;;
wikidata_id_2083;List of Fire Pro Wrestling games; Xbox 360;;1994-01-01;;;;;;;;
wikidata_id_2087;Theme Park World; PlayStation 2;;1999-11-20;;;;;;;;
wikidata_id_2105;Nyamco; PC;;1996-01-01;;;;;;;;
wikidata_id_2107;Attack Retrieve Capture; PC;;1997-01-01;;;;;;;;
wikidata_id_2111;Pac-Man; Xbox 360;;1980-05-22;;;;;;;Everyone;
wikidata_id_2114;Attack from Mars; PC;;1995-12-01;;;;;;;;
wikidata_id_2123;Mortal Kombat Trilogy; PlayStation;;1996-09-01;;;;;;;Mature 17+;Mortal Kombat
wikidata_id_2124;Daytona USA; Dreamcast;;1995-04-01;;;;;;;;Daytona USA
wikidata_id_2128;JumpStart Adventures 4th Grade: Haunted Island; PC;;1996-01-01;;;;;;;;JumpStart
wikidata_id_2130;Pixeline og Huset i Eventyrskoven; PC;;1998-01-01;;;;;;;;Pixeline
wikidata_id_2137;Redneck Rampage; PC;;1997-04-30;;;;;;;;
wikidata_id_2138;Bugdom 2; PC;;1999-01-01;;;;;;;;
wikidata_id_2139;Castrol Honda Superbike Racing; PlayStation;;1999-01-01;;;;;;;;
wikidata_id_2140;Q23047508; PC;;1999-01-01;;;;;;;;
wikidata_id_2147;JumpStart Adventures 5th Grade: Jo Hammet, Kid Detective; PC;;1997-01-01;;;;;;;;JumpStart
wikidata_id_2153;Lander; PC;;1999-01-01;;;;;;;;
wikidata_id_2163;Strikers 1945 II; PlayStation;;1997-01-01;;;;;;;;
wikidata_id_2164;Bomb Jack; Xbox;;1984-01-01;;;;;;;;
wikidata_id_2167;Battle Arena Toshinden 2; PlayStation;;1995-01-01;;;;;;;;
wikidata_id_2169;Gex Nova Medum Blaide; PlayStation;;1994-11-16;;;;;;;;Gex
wikidata_id_2174;Monster Bash; PC;;1993-04-09;;;;;;;;
wikidata_id_2186;You Don't Know Jack Vol. 2; PC;;1996-01-01;;;;;;;;
wikidata_id_2190;Math Rabbit; PC;;1986-01-01;;;;;;;;
wikidata_id_2192;Street Fighter Alpha; PSP;;1995-06-05;;;;;;;;Street Fighter
wikidata_id_2194;Redline Racer; PC;;1998-07-31;;;;;;;;
wikidata_id_2210;Civilization II: Test of Time; PC;;1999-07-31;;;;;;;Everyone;Civilization
wikidata_id_2219;Mystical Ninja Starring Goemon; Nintendo 64;;1997-08-07;;;;;;;Everyone;Goemon
wikidata_id_2221;Super Puzzle Fighter II Turbo; PC;;1996-05-31;;;;;;;Everyone;
wikidata_id_2224;Metal Slug; Switch;;1996-05-18;;;;;;;Teen;Metal Slug
wikidata_id_2225;Scissors 'n' Stones; PC;;1993-01-01;;;;;;;;
wikidata_id_2226;Myth II: Soulblighter; PC;;1998-12-20;;;;;;;Mature 17+;Myth
wikidata_id_2227;V-Rally 2; Nintendo 64;;1999-10-31;;;;;;;Everyone 10+;Test Drive
wikidata_id_2249;Super Puzzle Fighter II Turbo; Game Boy Advance;;1996-05-31;;;;;;;Everyone;
wikidata_id_2259;The New Tetris; Nintendo 64;;1999-07-31;;;;;;;Everyone;
wikidata_id_2265;Desire; PlayStation 2;;1994-07-22;;;;;;;;
wikidata_id_2290;Dark Secrets of Africa; PC;;1999-01-01;;;;;;;;
wikidata_id_2294;King of Bowling; PlayStation;;1995-09-29;;;;;;;;King of Bowling
wikidata_id_2312;Slave Zero; Dreamcast;;1999-10-31;;;;;;;Teen;
wikidata_id_2316;Speedball; Game Boy Advance;;1988-01-01;;;;;;;;
wikidata_id_2320;OverBlood; PSP;;1996-08-02;;;;;;;Teen;
wikidata_id_2336;Battletoads; PC;;1991-01-01;;;;;;;;Battletoads
wikidata_id_2345;Bureau 13; PC;;1995-01-01;;;;;;;;
wikidata_id_2348;Jikkyō Powerful Pro Yakyū 4; Nintendo 64;;1997-03-14;;;;;;;;
wikidata_id_2354;Urban Assault; PC;;1998-07-31;;;;;;;;
wikidata_id_2365;RollerCoaster Tycoon; PC;;1999-03-31;;;;;;;Everyone;RollerCoaster Tycoon
wikidata_id_2372;Asteroids; PC;;1998-01-01;;;;;;;;
wikidata_id_2375;G-Darius; PC;;1998-04-09;;;;;;;;
wikidata_id_2377;F-1 World Grand Prix II; Dreamcast;;1999-09-30;;;;;;;;F-1 Grand Prix
wikidata_id_2381;Umihara Kawase Shun; DS;;1997-01-01;;;;;;;;Umihara Kawase
wikidata_id_2393;Super Mario World; Switch;;1990-11-21;;;;;;;Everyone;Super Mario
wikidata_id_2394;World Stadium EX; PlayStation;;1996-07-26;;;;;;;;
wikidata_id_2397;Leonardo da Vinci (video game); PC;;1997-01-01;;;;;;;;
wikidata_id_2398;Rat Attack!; Nintendo 64;;1999-08-31;;;;;;;Everyone;
wikidata_id_2402;Winter Race 3D; PC;;1998-01-01;;;;;;;;
wikidata_id_2403;Shin Megami Tensei if...; PC;;1994-10-28;;;;;;;;Megami Tensei
wikidata_id_2406;3D Lemmings; PlayStation;;1995-11-21;;;;;;;;
wikidata_id_2407;NASCAR 98; PlayStation;;1997-08-31;;;;;;;;NASCAR
wikidata_id_2412;SPQR: The Empire's Darkest Hour; PC;;1996-11-30;;;;;;;;
wikidata_id_2423;Hydro Thunder; Nintendo 64;;1999-09-09;;;;;;;;Hydro Thunder
wikidata_id_2424;Dracula: Resurrection; PlayStation;;1999-10-01;;;;;;;Mature 17+;Q112079118
wikidata_id_2434;Noah's Ark; PC;;1992-01-01;;;;;;;;
wikidata_id_2435;Black Widow; PlayStation;;1982-01-01;;;;;;;;
wikidata_id_2441;Mr. Potato Head Saves Veggie Valley; PC;;1995-11-13;;;;;;;Everyone;
wikidata_id_2447;Star Wars: Rebel Assault II: The Hidden Empire; PlayStation;;1995-11-01;;;;;;;;Star Wars Rebel Assault
wikidata_id_2450;Sword of the Berserk: Guts' Rage; Dreamcast;;1999-12-16;;;;;;;Mature 17+;
wikidata_id_2473;NBA ShootOut; PlayStation;;1996-03-10;;;;;;;Everyone;NBA ShootOut
wikidata_id_2476;Dead or Alive; PlayStation;;1997-10-09;;;;;;;Teen;Dead or Alive
wikidata_id_2488;Hangsim; PC;;1999-11-05;;;;;;;;
wikidata_id_2492;Battle Isle; PC;;1991-01-01;;;;;;;;Battle Isle
wikidata_id_2493;Dragon Quest III; Switch;;1988-02-10;;;;;;;Teen;Dragon Quest
wikidata_id_2507;NCAA Final Four 99; PlayStation;;1999-01-01;;;;;;;;
wikidata_id_2517;System Shock; PC;;1994-09-22;;;;;;;;
wikidata_id_2520;SimSafari; PC;;1998-03-04;;;;;;;;
wikidata_id_2527;Tokimeki Memorial; PlayStation;;1994-05-27;;;;;;;;Tokimeki Memorial
wikidata_id_2532;Raiden II; PC;;1993-01-01;;;;;;;;Raiden
wikidata_id_2537;Tetris; Game Boy Advance;;1984-06-06;;;;;;;;
wikidata_id_2543;Crash Bandicoot 3: Warped; PlayStation;;1998-10-31;;;;;;;Everyone;Crash Bandicoot
wikidata_id_2546;Steel Harbinger; PlayStation;;1996-09-30;;;;;;;Mature 17+;
wikidata_id_2550;Sonic the Hedgehog; Xbox One;;1991-06-23;;;;;;;Everyone;Sonic the Hedgehog
wikidata_id_2555;Nichibutsu Mahjong: Joshikou Meijinsen; PlayStation;;1995-05-26;;;;;;;;
wikidata_id_2557;V-Rally 2; Nintendo 64;;1999-10-31;;;;;;;Everyone 10+;Need for Speed
wikidata_id_2565;Secret of Mana; PC;;1993-08-06;;;;;;;Everyone 10+;Mana
wikidata_id_2566;Hind; PC;;1996-01-01;;;;;;;;
wikidata_id_2567;Ultimate Mortal Kombat 3; Game Boy Advance;;1996-11-28;;;;;;;Mature 17+;Mortal Kombat
wikidata_id_2568;Commander Keen in Goodbye, Galaxy; PC;;1991-01-01;;;;;;;;Commander Keen
wikidata_id_2577;Philosoma; PlayStation;;1995-07-28;;;;;;;;
wikidata_id_2580;Sonic 3 & Knuckles; Xbox;;1994-01-01;;;;;;;Everyone;
wikidata_id_2583;Tokimeki Memorial Drama Series Tabidachi no Uta; PlayStation;;1999-04-01;;;;;;;;Tokimeki Memorial
wikidata_id_2587;Kagero: Deception II; PSP;;1998-10-14;;;;;;;Mature 17+;Deception
wikidata_id_2592;Polda 2; PC;;1999-01-01;;;;;;;;
wikidata_id_2599;Where's Waldo?: Exploring Geography; PC;;1996-06-01;;;;;;;Everyone;
wikidata_id_2600;Tom Clancy's Politika; PC;;1997-11-30;;;;;;;Everyone;
wikidata_id_2601;The King of Fighters '94; PlayStation;;1994-08-25;;;;;;;Teen;The King of Fighters
wikidata_id_2603;Dōkyūsei 2; PlayStation;;1995-01-01;;;;;;;;
wikidata_id_2604;Flying Corps; PC;;1996-01-01;;;;;;;;
wikidata_id_2612;Blood Omen: Legacy of Kain; PlayStation;;1996-11-01;;;;;;;Mature 17+;Legacy of Kain
wikidata_id_2614;TetriNET; PC;;1997-01-01;;;;;;;;
wikidata_id_2637;Gakkou no kowai uwasa - Hanako Sangakita!!; DS;;1995-08-11;;;;;;;;
wikidata_id_2638;Total Heaven; PC;;1998-05-01;;;;;;;;
wikidata_id_2640;Advanced V.G.; PC;;1993-01-01;;;;;;;;
wikidata_id_2643;Gauntlet II; PSP;;1986-01-01;;;;;;;;Gauntlet
wikidata_id_2652;Metal Max 2; DS;;1993-03-05;;;;;;;;Metal Max
wikidata_id_2653;Black Dawn; PlayStation;;1996-09-30;;;;;;;;
wikidata_id_2658;TigerShark; PlayStation;;1997-01-01;;;;;;;;
wikidata_id_2660;Koala Lumpur: Journey to the Edge; PC;;1997-02-03;;;;;;;;
wikidata_id_2662;The X-Fools; PC;;1997-10-07;;;;;;;;
wikidata_id_2669;Afterlife; PC;;1996-05-31;;;;;;;;
wikidata_id_2677;Dam; PC;;1987-01-01;;;;;;;;
wikidata_id_2680;G-Police: Weapons of Justice; PlayStation;;1999-08-31;;;;;;;;
wikidata_id_2686;Dracula Unleashed; PC;;1993-01-01;;;;;;;;
wikidata_id_2688;Flip Out!; PC;;1995-01-01;;;;;;;Kids to Adults;
wikidata_id_2700;Giten Megami Tensei: Tokyo Mokushiroku; PC;;1997-04-04;;;;;;;;Megami Tensei
wikidata_id_2704;Another World; PC;;1991-01-01;;;;;;;Everyone;
wikidata_id_2712;Missile Command; PC;;1980-01-01;;;;;;;;
wikidata_id_2714;Mordor: The Depths of Dejenol; PC;;1995-01-01;;;;;;;;
wikidata_id_2717;Physicus; PC;;1999-01-01;;;;;;;;
wikidata_id_2724;Dark Rift; PC;;1997-07-10;;;;;;;;
wikidata_id_2727;NBA Showtime: NBA on NBC; Nintendo 64;;1999-10-31;;;;;;;;
wikidata_id_2734;ABC Sports Indy Racing; PC;;1997-01-01;;;;;;;;
wikidata_id_2738;Bonk's Revenge; PSP;;1991-01-01;;;;;;;Everyone;Bonk
wikidata_id_2740;Dungeon Hack; PC;;1993-01-01;;;;;;;;
wikidata_id_2745;Aero the Acro-Bat; Wii;;1993-08-01;;;;;;;;
wikidata_id_2751;Harley-Davidson: Race Across America; PC;;1999-01-01;;;;;;;;
wikidata_id_2752;Creatures; PlayStation;;1996-11-01;;;;;;;;Creatures
wikidata_id_2757;Wild Arms; PlayStation 2;;1996-12-20;;;;;;;;Wild Arms
wikidata_id_2766;Fighting Force; Nintendo 64;;1997-10-31;;;;;;;Teen;Fighting Force
wikidata_id_2770;Discworld II: Missing Presumed...!?; PlayStation;;1996-11-30;;;;;;;Teen;Discworld
wikidata_id_2775;Shining in the Darkness; PC;;1991-03-29;;;;;;;Everyone;Shining
wikidata_id_2804;Red Baron II; PC;;1997-10-30;;;;;;;;
wikidata_id_2813;Monaco Grand Prix; Nintendo 64;;1999-06-30;;;;;;;;
wikidata_id_2815;Neon Genesis Evangelion: Girlfriend of Steel; PC;;1998-01-01;;;;;;;;
wikidata_id_2833;The Palace of Deceit; PC;;1992-08-31;;;;;;;;
wikidata_id_2836;Barbie: Race & Ride; PlayStation;;1999-01-01;;;;;;;Everyone;
wikidata_id_2848;Redneck Rampage: Suckin' Grits on Route 66; PC;;1997-01-01;;;;;;;;
wikidata_id_2849;Tony La Russa Baseball 4; PC;;1997-01-01;;;;;;;Everyone;Tony La Russa Baseball
wikidata_id_2852;Doctor Who: Destiny of the Doctors; PC;;1997-12-05;;;;;;;;Doctor Who
wikidata_id_2855;Trip'd; PlayStation;;1994-01-01;;;;;;;;
wikidata_id_2859;Flashback; Switch;;1992-01-01;;;;;;;Kids to Adults;
wikidata_id_2875;Dragon Dice; PC;;1997-01-01;;;;;;;;
wikidata_id_2884;Streets of Rage; PC;;1991-08-02;;;;;;;;Streets of Rage
wikidata_id_2890;Rogue Trip: Vacation 2012; PlayStation;;1998-09-30;;;;;;;;
wikidata_id_2895;Rival Schools: United by Fate; PlayStation;;1998-07-30;;;;;;;Teen;Rival Schools
wikidata_id_2897;Astérix: The Gallic War; PC;;1999-01-01;;;;;;;;
wikidata_id_2911;Bomberman 64: The Second Attack; Nintendo 64;;1999-12-03;;;;;;;;Bomberman
wikidata_id_2912;South Park; PlayStation;;1998-12-12;;;;;;;Mature 17+;
wikidata_id_2919;Mega Man X4; PlayStation 3;;1997-08-01;;;;;;;Kids to Adults;Mega Man
wikidata_id_2928;Märchen Adventure Cotton 100%; PlayStation;;1994-01-01;;;;;;;;
wikidata_id_2935;Furcadia; PC;;1996-12-16;;;;;;;;
wikidata_id_2942;Tactical Ops: Assault on Terror; PC;;1999-12-23;;;;;;;Mature 17+;
wikidata_id_2950;The Pink Panther: Passport to Peril; PC;;1996-10-31;;;;;;;;
wikidata_id_2953;Rayman 2: The Great Escape; Nintendo 64;;1999-10-29;;;;;;;;Rayman
wikidata_id_2960;Test Drive Off-Road 3; PlayStation;;1999-10-31;;;;;;;Everyone;Test Drive
wikidata_id_2962;Mario's Game Gallery; PC;;1995-01-01;;;;;;;Everyone;
wikidata_id_2965;Battleground: Bulge-Ardennes; PC;;1995-01-01;;;;;;;;
wikidata_id_2969;Jane's Longbow 2; PC;;1997-01-01;;;;;;;;Jane's Combat Simulations
wikidata_id_2982;Math Blaster for 1st Grade; PC;;1999-01-01;;;;;;;;
wikidata_id_2983;Math Blaster Mystery; PC;;1989-01-01;;;;;;;;
wikidata_id_2995;ChuChu Rocket!; Dreamcast;;1999-11-11;;;;;;;Everyone;
wikidata_id_2998;Small Soldiers; PlayStation;;1998-09-30;;;;;;;Everyone;
wikidata_id_3012;Nightmare Creatures; Nintendo 64;;1997-09-30;;;;;;;Mature 17+;Nightmare Creatures
wikidata_id_3015;Dragon's Lair; DS;;1983-06-19;;;;;;;;Dragon's Lair
wikidata_id_3022;Triple Play 99; PlayStation;;1998-02-28;;;;;;;;
wikidata_id_3025;Indiana Jones and the Fate of Atlantis; PC;;1992-01-01;;;;;;;Everyone;
wikidata_id_3027;Déjà Vu; PC;;1985-09-01;;;;;;;Everyone;
wikidata_id_3030;Pac-Man World; PlayStation;;1999-08-30;;;;;;;;
wikidata_id_3038;La Abadía del Crimen; PC;;1987-01-01;;;;;;;;
wikidata_id_3042;Q3877294; PC;;1996-01-01;;;;;;;;
wikidata_id_3044;Mia's Reading Adventure: The Search for Grandma's Remedy; PC;;1998-11-01;;;;;;;;
wikidata_id_3053;Q57076076; PC;;1997-01-01;;;;;;;;
wikidata_id_3060;Rebel Moon Rising; PC;;1997-01-01;;;;;;;;
wikidata_id_3064;Famicom Tantei Club Part II: Ushiro ni Tatsu Shōjo; Wii;;1989-05-23;;;;;;;;Famicom Detective Club
wikidata_id_3065;Thunderhawk; PC;;1993-09-17;;;;;;;;
wikidata_id_3066;Egypt 1156 B.C.; PlayStation;;1999-01-01;;;;;;;;
wikidata_id_3068;Lego Racers; PlayStation;;1999-10-31;;;;;;;;
wikidata_id_3069;Prism Land Story; PlayStation;;1998-01-01;;;;;;;;
wikidata_id_3074;Twinkle Star Sprites; PC;;1996-01-01;;;;;;;;
wikidata_id_3079;Roadsters; Nintendo 64;;1999-11-30;;;;;;;;
wikidata_id_3082;Q11230221; PC;;1997-01-01;;;;;;;;
wikidata_id_3085;Doshin the Giant; Nintendo 64;;1999-12-01;;;;;;;;
wikidata_id_3087;X2; PlayStation;;1997-08-01;;;;;;;;
wikidata_id_3088;Alundra; PSP;;1997-04-11;;;;;;;Everyone;Alundra
wikidata_id_3090;The Castles of Dr. Creep; PC;;1984-01-01;;;;;;;;
wikidata_id_3099;Waterworld; PC;;1997-01-01;;;;;;;;
wikidata_id_3104;Multimedia Celebrity Poker; PC;;1995-01-01;;;;;;;;
wikidata_id_3114;The Day the World Broke; PC;;1997-01-01;;;;;;;;
wikidata_id_3133;Pajama Sam: No Need to Hide When It's Dark Outside; PC;;1996-10-04;;;;;;;Everyone;Pajama Sam
wikidata_id_3136;Star Fox 64; Nintendo 64;;1997-04-27;;;;;;;Everyone;Star Fox
wikidata_id_3139;Forbes Corporate Warrior; PC;;1997-08-15;;;;;;;;
wikidata_id_3142;Rage of Mages II: Necromancer; PC;;1999-01-01;;;;;;;;Allods
wikidata_id_3148;Killing Time; PC;;1996-10-31;;;;;;;Mature 17+;
wikidata_id_3154;Opération Teddy Bear; PC;;1996-01-01;;;;;;;;
wikidata_id_3156;Constructor; PC;;1997-10-03;;;;;;;;
wikidata_id_3168;Xanadu; PC;;1985-11-03;;;;;;;;Dragon Slayer
wikidata_id_3177;Rayman 2: The Great Escape; PlayStation 3;;1999-10-29;;;;;;;;Rayman
wikidata_id_3182;Super Mario World; Wii;;1990-11-21;;;;;;;Everyone;Mario (franchise)
wikidata_id_3194;Tender Loving Care; PC;;1998-01-01;;;;;;;;
wikidata_id_3209;Killer Instinct 2; Xbox One;;1996-11-25;;;;;;;Teen;Killer Instinct
wikidata_id_3213;Under a Killing Moon; PC;;1994-10-31;;;;;;;;Tex Murphy
wikidata_id_3217;Realmz; PC;;1994-01-01;;;;;;;;
wikidata_id_3232;Virus: It is Aware; PlayStation;;1999-01-01;;;;;;;;
wikidata_id_3239;Messenger of the Gods; PC;;1996-01-01;;;;;;;;
wikidata_id_3244;Quantum Gate; PC;;1993-01-01;;;;;;;;
wikidata_id_3252;Jikkyō Oshaberi Parodius; PlayStation;;1995-12-15;;;;;;;;Parodius
wikidata_id_3266;Tuneland; PC;;1994-01-01;;;;;;;;
wikidata_id_3274;1 on 1; PlayStation;;1998-01-01;;;;;;;;
wikidata_id_3280;Alphabet; PC;;1999-01-01;;;;;;;;
wikidata_id_3282;Team Fortress Classic; PC;;1999-04-07;;;;;;;Mature 17+;Team Fortress
wikidata_id_3283;Psychic Force Puzzle Taisen; PlayStation;;1997-01-01;;;;;;;;Psychic Force
wikidata_id_3293;Crazy Taxi; PlayStation 3;;1999-01-01;;;;;;;Teen;Crazy Taxi
wikidata_id_3298;Dark Vengeance; PC;;1998-12-09;;;;;;;;
wikidata_id_3312;Xenocracy; PC;;1998-01-01;;;;;;;;
wikidata_id_3317;Beasts and Bumpkins; PC;;1997-01-01;;;;;;;;
wikidata_id_3323;If; PC;;1993-04-29;;;;;;;;
wikidata_id_3333;Jane's ATF: Advanced Tactical Fighters; PC;;1996-01-01;;;;;;;;
wikidata_id_3341;Ys IV: Mask of the Sun; PlayStation 2;;1993-11-19;;;;;;;;Ys IV
wikidata_id_3347;The Operational Art of War I: 1939–1955; PC;;1998-01-01;;;;;;;;The Operational Art of War
wikidata_id_3348;Bomberman Hero; Nintendo 64;;1998-04-30;;;;;;;Everyone;Bomberman
wikidata_id_3356;Lego Island; PC;;1997-10-02;;;;;;;Everyone;LEGO Island
wikidata_id_3364;Front Page Sports: Baseball Pro '98; PC;;1997-05-31;;;;;;;Everyone;Front Page Sports Baseball
wikidata_id_3367;3-D Ultra Pinball; PC;;1995-01-01;;;;;;;;3-D Ultra Pinball
wikidata_id_3369;J-League Tactics Soccer; Nintendo 64;;1999-01-15;;;;;;;;
wikidata_id_3370;Army Men: Air Attack; PC;;1999-10-13;;;;;;;Teen;
wikidata_id_3376;Street Fighter III: 3rd Strike; PlayStation 3;;1999-05-12;;;;;;;Teen;Street Fighter
wikidata_id_3381;Strikers 1945 III; PC;;1999-01-01;;;;;;;;
wikidata_id_3383;Magic Fairy Tales: Barbie as Rapunzel; PC;;1997-01-01;;;;;;;;
wikidata_id_3385;Railroad Tycoon II; Dreamcast;;1998-10-31;;;;;;;Everyone;Railroad Tycoon
wikidata_id_3391;Extreme Rock Climbing; PC;;1999-11-01;;;;;;;;
wikidata_id_3395;Gradius Deluxe Pack; PC;;1996-01-01;;;;;;;;
wikidata_id_3396;Catfight; PC;;1996-01-01;;;;;;;;
wikidata_id_3397;Bravo Air Race; PlayStation 2;;1997-07-31;;;;;;;;
wikidata_id_3398;Microsoft Entertainment Pack: The Puzzle Collection; PC;;1997-07-31;;;;;;;;
wikidata_id_3399;MechWarrior 2: 31st Century Combat; PlayStation;;1995-01-01;;;;;;;Everyone;
wikidata_id_3409;Microsoft Pinball Arcade; PC;;1998-12-15;;;;;;;;
wikidata_id_3414;Frogger; PlayStation 3;;1981-01-01;;;;;;;;Frogger
wikidata_id_3430;Mappy; Game Boy Advance;;1984-01-18;;;;;;;Everyone;
wikidata_id_3433;Gateway II: Homeworld; PC;;1993-01-01;;;;;;;;
wikidata_id_3441;Gizmos & Gadgets!; PC;;1993-01-01;;;;;;;;
wikidata_id_3445;Saboteur II: Avenging Angel; Switch;;1987-01-01;;;;;;;;
wikidata_id_3459;Trick'N Snowboarder; PlayStation;;1999-02-04;;;;;;;;
wikidata_id_3460;3×3 Eyes: Sanjiyan Henjyo; PC;;1993-02-05;;;;;;;;
wikidata_id_3471;Golden Axe; Xbox;;1989-12-23;;;;;;;Everyone;Golden Axe
wikidata_id_3474;Golden Nugget 64; Nintendo 64;;1998-12-01;;;;;;;;
wikidata_id_3475;Vegas Games 2000; PlayStation;;1998-01-01;;;;;;;;
wikidata_id_3476;Golden Axe; PSP;;1989-12-23;;;;;;;Everyone;Golden Axe
wikidata_id_3478;F-1 World Grand Prix; Dreamcast;;1998-07-31;;;;;;;Everyone;F-1 Grand Prix
wikidata_id_3479;Madeline and the Magnificent Puppet Show: A Learning Journey; PC;;1995-01-01;;;;;;;;
wikidata_id_3480;Descent II; PlayStation;;1996-02-29;;;;;;;;Descent
wikidata_id_3500;robotfindskitten; Dreamcast;;1997-01-01;;;;;;;;
wikidata_id_3508;Gruntz; PC;;1999-02-28;;;;;;;;
wikidata_id_3515;Steel Thunder; PC;;1988-01-01;;;;;;;;
wikidata_id_3519;Tomorrow Never Dies; PlayStation;;1999-11-16;;;;;;;Teen;
wikidata_id_3528;Fatty Bear's Birthday Surprise; PC;;1993-03-26;;;;;;;;
wikidata_id_3537;Riverworld; PC;;1998-01-01;;;;;;;;
wikidata_id_3538;International Rally Championship; PlayStation;;1997-06-30;;;;;;;;Rally Championship
wikidata_id_3544;Asteroids; Xbox 360;;1979-11-01;;;;;;;;Asteroids
wikidata_id_3547;Spec Ops: Rangers Lead the Way; PC;;1998-04-30;;;;;;;Everyone 10+;Spec Ops
wikidata_id_3549;Fighting Force 2; PlayStation;;1999-11-30;;;;;;;;Fighting Force
wikidata_id_3559;Time Stalkers; Dreamcast;;1999-09-15;;;;;;;;
wikidata_id_3560;Der Planer; PC;;1994-01-01;;;;;;;;
wikidata_id_3564;NHL 99; Nintendo 64;;1998-09-30;;;;;;;Everyone;NHL
wikidata_id_3572;Perestroika; PC;;1990-01-01;;;;;;;;
wikidata_id_3573;Speed Busters; Dreamcast;;1999-10-14;;;;;;;Everyone;
