id;name;platform;publishers;publicationDate;globallySoldUnits;genres;criticScore;userScore;developers;summary;rating;series;id;name;platform;publishers;publicationDate;globallySoldUnits;genres;criticScore;userScore;developers;summary;rating;series;0
all_games11126;Nostradamus: The Last Prophecy; PC;;September 30, 2007;;;70.0;6.2;;Nostradamus: The Last Prophecy is set in 16th century Provence, in a country ravaged by religious wars and devastated by the plague. It has been three years since Catherine de Médicis' rule as regent came to an end, but she still holds the reins of power, making her the target of repeated attacks from the French nobility. One day in March 1566, when she realises that she has fallen victim to a terrible curse, she turns to her doctor and astrologer, Michel de Nostre-Dame, better known as Nostradamus. Unfortunately, the famous prophet is too old and weak to take on such a mission alone. Refusing to abandon his queen in her hour of need, he sends his daughter Madeleine in his place. However, there is no such thing as women astrologers, let alone women doctors in medieval times. To be accepted as such, the young woman must go in disguise and assume her younger brother's identity, César, who is away for some time. Alternating between Madeleine the young woman and Madeleine disguised as César, players are plunged into a thriller where political scheming and ancestral prophecies are intertwined. The game begins as an initiatory adventure in the footsteps of her father, the prophet and astrologer, before creating all the suspense of a detective novel: from one murder to another, players make their way through a test-riddled forensic investigation. [Kheops Studio];;;Windowgames_2384;Nostradamus: The Last Prophecy;PC;Elektrogames,Kheops Studio,Mzone Studio,TOTM Studio,MC2,Encore Games;2007-01-01;;Adventure;;;Kheops Studio,Mzone Studio,TOTM Studio;;;;True
all_games11127;Midway Arcade Treasures Deluxe Edition; PC;;February 17, 2006;;;70.0;0.0;;"Deluxe Edition Midway Arcade Treasures: Deluxe Edition lives up to its title with an abundance of Midway arcade-perfect classics from both Midway Arcade Treasures 2 and Midway Arcade Treasures 3. This collection includes a wide-array of games ranging from fighting to racing. For the first time ever on PC, gamers will hear the famous cries of ""Fight"" and ""Finish Him"" from Mortal Kombat, Mortal Kombat II and Mortal Kombat 3. Gamers will also be offered a plethora of multi-player action, in two-player hits such as Arch Rivals and Total Carnage, three-player games Rampage World Tour and Xenophobe, and the four player classic Gauntlet II. [Midway]";;;Windowgames_2136;Midway Arcade Treasures Deluxe Edition;PC;Midway Games;2006-01-01;;Racing,Sport,Adventure;;;Midway Games;;;;True
all_games11166;Zax: The Alien Hunter; PC;;October 9, 2001;;;70.0;7.6;;Zax is a futuristic explorer on a solitary mission of wealth acquisition when he crash lands on a hostile, uncharted planet. With his ship suffering from rampant system failures due to the crash, Zax has no choice but to try and navigate this backwater world until he can acquire the necessary resources to repair his ship and escape with his life. [JoWood];;;Windowgames_3794;Zax: The Alien Hunter;PC;JoWooD Productions;2000-01-01;;Adventure;;;Reflexive Entertainment;;;;True
all_games11189;Heroes of Might and Magic V: Tribes of the East; PC;;October 16, 2007;;;70.0;8.7;;"For the first time, play as the Orc faction and recruit heroes, build armies and manage cities as you explore and conquer legendary lands. Use tactics, skills and magic to outsmart fantasy armies while developing your heroes and unveiling the dark plot that threatens to tear the world of Ashan apart. Heroes of Might & Magic V: Tribes of the East chronicles the final chapter in the epic struggle that began with the interrupted wedding of Queen Isabel. Players follow the steps of the Necrolord Arantir as he uncovers the prophecy of the Dark Messiah of Might and Magic and exposes the Demon Sovereign's conspiracy. New Orc Faction: First made famous in Dark Messiah of Might & Magic, the brutal Orc faction now comes to the Heroes series. Savage, fiercely proud, and resolutely independent, the Orcs put the ""might"" in Might & Magic. This faction's troops include Orcs, Goblins, Cyclops, and the famed Pao Kais. Experience the dramatic conclusion of the usurper Biara's reign. Discovering the demonic influence that corrupts the Haven knights, the savage clans of the Orcs take up arms to eradicate the Inferno threat. Characters from Dark Messiah of Might & Magic also appear to bring an unexpected twist to this multi-layered plot. In addition, tribes of the East also features 10 multiplayer and five single-player maps. Every creature in the Heroes V universe gets an alternative upgrade level, increasing the total number of creatures in the Heroes of Might & Magic V line to over 170. These powerful new abilities are sure to become an integral part of your combat tactics. Expand your arsenal and gameplay with new spells, artifacts, buildings and innovative features such as the combo-based Artifact Power Link and Battle Rage, the unique racial ability of the Orcs. In order to allow both fans and newcomers to enjoy this conclusion to the Heroes V experience, Tribes of the East is a standalone product – no previous Heroes game installations will be required to play. [Ubisoft]";;;Windowgames_1601;Heroes of Might and Magic V: Tribes of the East;PC;Ubisoft;2007-01-01;;Role-playing (RPG),Strategy,Turn-based strategy (TBS);;;Nival Interactive;;;;True
all_games11196;LEGO Universe; PC;;October 26, 2010;;;70.0;7.7;;With a creative and building focus, LEGO Universe invites players to explore, battle, make friends, and flex their imaginations with the brick in a vibrant online world. Developed by The LEGO Group and NetDevil, LEGO Universe is a family-friendly online game, appropriate for players aged eight and above. The LEGO brick lies at the center of the experience, and several levels of building are available, from simple gameplay-oriented challenges all the way up to sophisticated brick-by-brick building.;;;Windowgames_1914;Lego Universe;PC;NetDevil;2010-01-01;;Adventure;;;NetDevil;;;;True
all_games11226;World War II: Frontline Command; PC;;June 27, 2003;;;70.0;6.8;;World War II Frontline Command is an action strategy title set within the era of World War II that will appeal to all levels of PC gamers and war enthusiasts. The game opens with the player dropping paratroopers into Europe to disrupt the entrenched Axis forces ahead of the main invasion forces set to land on D-Day. Players must take command of their forces and turn the tide of Axis aggression while conquering fortress Europe, using a vast amount of authentic infantry, vehicles and weaponry. [Strategy First];;;Windowgames_3729;World War II: Frontline Command;PC;Deep Silver,Strategy First;2003-01-01;;Strategy;;;Bitmap Brothers;;;;True
all_games12093;Bang! Gunship Elite; PC;;July 19, 2000;;;68.0;7.0;;Incredible rendering techniques, real-time 3-D universes, aliens, asteroids, mammoth vessels, aggressive fighters, and powerful weapons will make this the action game your universe is clamoring for! [Red Storm Entertainment];;;Windowgames_263;Bang! Gunship Elite;PC;Red Storm Entertainment;2000-01-01;;Simulator,Indie;;;RayLand;;;;True
all_games12109;Need for Speed; PC;;March 15, 2016;;;68.0;5.4;;One of the first things you’ll notice when tackling the front of your car is the ability to modify your stance. Whether you are changing the ride height by slamming it to the ground, raising it up, or anything in between, you choose your perfect ride height. Throw in options for rake and both front and rear track width, and you’re on your way to creating something truly unique. Suspension tuning is finished up with your camber. With the angle on both the front and rear wheels being set independently you’ve got the ability to create some truly out of this world looking cars. The PC version has new features, including unlocked framerate with 4K resolution, manual transmission, and steering wheel support for a selection of steering wheels.;;;Windowgames_2317;Need for Speed Payback;PC;Electronic Arts;2017-01-01;;Racing,Sport;;;Ghost Games;;;;False
all_games12125;Spider-Man; PC;;September 17, 2001;;;68.0;8.2;;With eight main locations throughout Manhattan and 30 3D levels, assume the role of the spider-bitten Peter Parker in the story told through cut scenes, voice-overs, and in-game dialogue.;;;Windowgames_3134;Spider-Man;PC;Activision;2000-01-01;;Adventure,Arcade;;;Neversoft;;;;True
all_games12125;Spider-Man; PC;;September 17, 2001;;;68.0;8.2;;With eight main locations throughout Manhattan and 30 3D levels, assume the role of the spider-bitten Peter Parker in the story told through cut scenes, voice-overs, and in-game dialogue.;;;Windowgames_3135;Spider-Man;PC;Activision;2002-01-01;;Adventure,Arcade;;;Treyarch,Digital Eclipse Software;;;;True
all_games12539;Shadowrun; PC;;May 29, 2007;;;67.0;6.1;;Shadowrun is a multiplayer first-person shooter based on the much beloved RPG franchise. Shadowrun propels team-based combat into a new dimension with a revolutionary blend of modern weaponry and ancient magic. Up to 16 players battle for control of this new world through Windows Vista's Xbox 360-to-Windows Vista online compatibility. In Shadowrun, vie for supremacy in a constantly evolving battlefield where advanced technology and ancient magic provide an unprecedented and high-velocity tactical action experience. After a 5,000 year absence magic has returned to the world of 2021, and global corporate might battles a relentless ancient order to harness this reawakened power. Be a part of the RNA global megacorp and bring order (and profit) into a world of chaos, or join the Lineage to keep magic wild and free at all costs. Choose a side and wage war for the future of magic in the new world of Shadowrun. Dive into a universe where ancient magic co-exists with deadly weaponry, and experience a revolution in multiplayer FPS gaming. Purchase advanced technology and magic each round in an extraordinary arms race to improve your abilities and open up new tactics for your team. Use your cybernetic eye to spot your enemy through walls, teleport behind your opponents in the blink of an eye, trigger a hologram as a distraction then cut them down with a burst from your rifle to clear the room before they even know you're there. [Microsoft];;;Windowgames_2936;Shadowrun;PC;Microsoft Game Studios;2007-01-01;;Role-playing (RPG),Turn-based strategy (TBS);;;FASA Interactive;;;;True
all_games12561;UFO: Aftershock; PC;;November 23, 2005;;;67.0;7.7;;The sequel to UFO: Aftermath - Global strategy and small scale tactical missions intertwined...The year is 2054. Fifty years ago, something terrible happened and the surface of Earth became uninhabitable. The remnants of humankind escaped to an immense flying island, the Laputa. However a revolt against increasingly rigid and corrupt human leadership of the island escalated into a conflict that eventually destroyed it. The survivors of the survivors flee once again. Can they reclaim the Earth from the unknown forces now holding her in their grasp? The game features new amazing technologies and items to be researched and developed, new enemies and allies, resource and base management in the strategic game, and improved SAS and RPG systems in the tactical game. [Cenega Publishing];;;Windowgames_3536;UFO: Aftershock;PC;Cenega;2005-01-01;;Real Time Strategy (RTS),Role-playing (RPG),Strategy;;;Altar Interactive;;;;True
all_games13092;The Last Remnant; PC;;March 24, 2009;;;66.0;8.2;;Long ago, the world was filled with Remnants — mysterious artifacts from an ancient civilization. But as time passed, the powers of the Remnants began to shift the world's balance. As the rift widened between those who ruled and those who were ruled over, a new era dawned: one of countless frays brought upon the world by those enslaved by their own lust for power. A thousand years later, the journey of one young man begins... Imagine a vast, war-torn battlefield, scarred by years of conflict. Countless enemies surround the player, who is backed up by his own army. Threatened by numerous foes and saved in the nick of time by allies, players feel the true tension of a soldier on the battlefield. In The Last Remnant, as many as seventy units duke it out at once in fierce yet beautiful battles. [Square Enix];;;Windowgames_1870;The Last Remnant;PC;Square Enix;2008-01-01;;Role-playing (RPG),Strategy;;;Square Enix;;;;True
all_games13093;Dark Fall: Lights Out; PC;;August 31, 2004;;;66.0;6.3;;A young cartographer, Parker, is sent to the Cornish harbour town of Trewarthan, where he is to map the lethal rocks that have claimed lives through the centuries. A thick fog rolls in from the English Channel as the faithful light of Fetch Rock Lighthouse is plunged into darkness, putting the lives of those at sea in peril. Parker may be their only hope. Armed with his compass, charts and wits he sets off to uncover the mystery. Along the way he discovers that Fetch Rock and its lighthouse have a very sinister history? Is time running out? Or does it have an agenda of its own...More than 50 realistic locations to uncover and explore. Spectral activity to observe and interact with. A virtual cast of actors with voice acting by the original Dark Fall cast (the Dark Fall Players). Explore the lighthouse in three different historical time settings. [Adventure Company];;;Windowgames_788;Dark Fall II: Lights Out;PC;The Adventure Company,Darkling Room;2004-01-01;;Point-and-click,Puzzle,Adventure;;;Darkling Room;;;;False
all_games13139;Star Trek Online; PC;;February 2, 2010;;;66.0;6.2;;In Star Trek Online, the Star Trek universe will appear for the first time on a truly massive scale. In this massively multiplayer online game from Cryptic Studios, players can pioneer their own destiny as Captain of a Federation starship. Or, they can become a Klingon Warlord and expand the Empire to the far reaches of the galaxy. Players will have the opportunity to visit iconic locations from the popular Star Trek fiction, reach out to unexplored star systems, and make contact with new alien species. With Episode Missions, every moment spent playing Star Trek Online will feel like a new Star Trek episode in which you are the star. Immerse yourself in the future of the Trek universe as it moves into the 25th century: a time of shifting alliances and new discoveries. [Atari];;;Windowgames_3159;Star Trek Online;PC;Atari;2010-01-01;;Role-playing (RPG);;;Cryptic Studios;;;;True
all_games13144;Dark Sector; PC;;March 24, 2009;;;66.0;6.4;;An all-new and original action-thriller designed exclusively for next-generation consoles, Dark Sector thrusts players into the role of Hayden Tenno, an elite black-ops agent sent on a dangerous mission into a decaying Eastern European city that hides a deadly Cold War secret. Attacked by an unknown enemy, he awakens to find part of his body altered by an infection that has granted him inhuman abilities and he must learn to evolve along with his powers, to survive and to become a hero. A dark, gritty experience packed with fast action, incredible superpowers and an engaging story. [D3Publisher of America];;;Windowgames_794;Dark Sector;PC;D3 Publisher of America;2008-01-01;;Shooter;;;Digital Extremes;;;;True
all_games13164;NHL 2005; PC;;September 14, 2004;;;66.0;4.5;;OPEN ICE CONTROL: Seamlessly switch between players with or without the puck -- call for passes, tell a teammate to shoot, set up a vicious one-timer, or call for a defensive double-team on the fly with the push of a button. TOTAL PLAYER AWARENESS: With more player awareness than ever before, make saucer passes just before the blueline, call in a second defender to break up a 2-on-1, or fire off wrist shots at the perfect angle on net. FACE-OFF PLAYBOOK: New playcalling system allows you to choose offensive and defensive face-off strategies every time the whistle blows. Plan an attack in your opponent's zone or protect the net right before the puck drops. THE WORLD CUP OF HOCKEY: Take part in the excitement of this year's World Cup of Hockey event featuring teams from USA, Canada, Sweden, Finland, Germany, Russia, Czech Republic, and Slovakia playing in authentic European and North American venues. ALL-NEW SKATING ENGINE: Glide then use explosive speed to get to the open ice -- now you have more puck-handling and turning control. A refined backwards skating system also allows for unprecedented defensive precision and control. THE DRILL: The intensity explodes off the ice with The Drill -- one net, one goalie, and every man for himself. Up to four can play and the one who scores the most goals wins. [EA Sports];;;Windowgames_2358;NHL 2005;PC;EA Sports;2004-01-01;;Sport;;;EA Canada,HB Studios;;;;True
all_games13580;Legends of Wrestling; Xbox;;May 27, 2002;;;65.0;6.5;;"Legends of Wrestling throws the greatest wrestlers into one game to find out who is the true king of kings. Wrestling superstars, including Hulk Hogan, Bret ""Hitman"" Hart, and Jerry ""The King"" Lawler, step back into the ring to deliver more body slams, piledrivers, and powerbombs to the competition. Play as authentic professional wrestlers or create your own legendary fighter, and then travel around the world to battle for wrestling's top titles. Legends of Wrestling also features customizable ring attire and new wrestler entrances.";;;Windowgames_2781;Risk II;PC;Hasbro Interactive;2000-01-01;;Strategy;;;Deep Red Games;;;;False
all_games13633;Lovely Planet; Xbox One;;January 8, 2016;;;65.0;5.8;;With boots of speed on your feet, an infinite supply of bullets for your semi-automatic and the ability to jump over twice your own height, you're well equipped to go up against any enemy on your quest to reach Lovely Planet! Balance between jumping around dodging bullets and taking aim for a better shot at your enemies, don't waste time camping at cover spots and waiting for enemies to pop out - artfully evade the onslaught of bullets and defeat all baddies that stand in your way.;;;Windowgames_2401;Oh No! More Lemmings;PC;Psygnosis;1995-01-01;;Puzzle,Strategy;;;DMA Design;;;;False
all_games13841;Dog's Life; PlayStation 2;;September 14, 2004;;;64.0;3.3;;Meet Jake, the loveable mutt on a mission: to rescue his dog-napped pal Daisy! The plucky pup embarks on an epic adventure which sees him journeying across the US, taking in the Mid-West countryside, scenic ski resorts, and even busy cities on his travels. Playing as the heroic hound, you'll get to do pretty much anything a real-life dog can do - including sniffing out food, playing fetch, chasing chickens, and marking your territory (yep, that's right, Jake can fart, pee and poo). As you explore the huge environments, you can choose whether to interact with other animals and humans, go on missions for treats, and even play as other dogs utilise their individual canine talents. [SCEE];;;Windowgames_2424;The Orange Box;PC;Valve;2007-01-01;;Shooter,Puzzle;;;Valve;;;;False
all_games12130;Effie; PlayStation 4;;June 4, 2019;;;68.0;6.8;;Effie is a 3D action-adventure game that combines classic elements from the genre with the exploration of an expanded world. Live a unique fantasy adventure, free the cities from a powerful and dark evil, and relive the look and feel of old-school video games.;;;Windowgames_2502;Peggle Nights;PC;PopCap Game;2008-01-01;;Puzzle,Pinball;;;PopCap Games;;;;False
all_games12450;Fret Nice; PlayStation 3;;February 4, 2010;;;67.0;5.0;;[Playstation Network] Rock on and harmonize the unity between music and 2D platformer! As you control your character through the artful stages, you play the game as if it was a jammin’ rock song. Blast your enemies with riff combos and create your own soundtracks with each “strum” of a chord. You will have an ever-changing experience each time a stage is repeated. [Pieces Interactive];;;Windowgames_2576;Power Chess;PC;Sierra Entertainment;1996-01-01;;Strategy;;;Sierra Entertainment;;;;False
all_games12330;Ancient Space; PC;;September 23, 2014;;;68.0;7.4;;Ancient Space is a single-player, real-time strategy title that puts the player in command of a fleet conducting a scientific mission on the edge of the known universe, charting what lies beyond in ‘The Black Zone.’ A rich and compelling story will guide the player as they build and upgrade their fleets and then survive overwhelming odds in deadly strategic missions.;;;Windowgames_2826;RPM Tuning;PC;Wanadoo Edition;2004-01-01;;Racing;;;Babylon Software;;;;False
all_games14693;Chantelise: A Tale of Two Sisters; PC;;July 29, 2011;;;62.0;6.9;;Five years ago, a witch's curse beneath the red moon turned Chante into a fairy. Now she and her sister Elise search for a way to transform her back into a human, and in their travels they come across a particular town, which is home to a number of nearby ruins, as well as a peculiar shopkeeper named Aira, and a strange, mercurial fortune-teller who calls herself Elma.;;;Windowgames_2668;Quake III Arena;PC;Activision;1999-01-01;;Shooter;;;id Software;;;;False
all_games14913;Conception II: Children of the Seven Stars; PlayStation Vita;;April 15, 2014;;;62.0;7.2;;Monsters have invaded the world of Aterra, and only a few special individuals, imbued with the power of the Star God, are equipped to fight it. With only a small group of warriors and a narrow window of time in which their powers are at their peak, the solution is clear: combine your Star power to make magical Star Children to boost up your forces in battle. The life of a student can be complicated when youre exploring dungeons, fighting monsters, AND trying to maintain a high school lifestyle. Learn to balance your activities because the deeper the bond you have with your classmates, the stronger the Star Children youll make! In this stimulating JRPG, youll be able to create bonds with 7 different female Disciples and create 24 classes of Star Children, so you must learn how to create the perfect Star Children for any situation. In no time, youll have dozens of powerful kids with different skills that can take on everything the monsters throw at you. -Combine Star power to make magical Star Children -Create bonds with 7 different female Disciples -Save Aterra, venture through dungeons & defeat monsters;;;Windowgames_2525;Phoenix Wright: Ace Attorney;PC;Capcom;2001-01-01;;Puzzle,Adventure,Visual Novel;;;Capcom;;;;False
all_games12523;Assassin's Creed Chronicles: China; Xbox One;;April 21, 2015;;;67.0;5.8;;16th-century China: The newly appointed Jiajing Emperor instigates a sudden and ruthless purge of all he felt were a threat to his recently-acquired throne, including the Chinese Brotherhood of Assassins. A youthful Assassin, Shao Jun, fled to the West to complete her training under the legendary Assassin Ezio Auditore in the animated short Assassin’s Creed Embers and has returned, determined to restore the Chinese Brotherhood of Assassins. In Assassin’s Creed Chronicles: China, players come back to Shao Jun’s story as she returns to China hell-bent on retribution. Her story takes players to famous locales including the Maijishan Grottoes, Port of Macau, the Forbidden City and the Great Wall of China. Armed with stealth, agility and a combination of deadly weapons and equipment including a sharp and swift jian, a secret shoe blade, lethal rope darts and daggers, players deliver payback to those who decimated the Chinese Brotherhood of Assassins. [Ubisoft];;;Windowgames_2766;Ricochet;PC;Superior Interactive;2005-01-01;;Puzzle;;;Superior Interactive;;;;False
all_games13186;A Bird Story; PC;;November 7, 2014;;;66.0;7.0;;From the developer of To the Moon: A simple and surreal hour-long short about a boy and an injured bird -- a light interactive animation without dialogue. An interactive pixel animation with the sole purpose of telling a simple story. It is a standalone narrative with its own discrete beginning and end.;;;Windowgames_2634;Prototype;PC;Activision;2009-01-01;;Indie;;;Radical Entertainment;;;;False
all_games13157;King Arthur II: The Role-Playing Wargame; PC;;January 27, 2012;;;66.0;6.5;;King Arthur II will feature a new and dark fantasy setting. No longer a valiant ruler, King Arthur is now the Maimed King trying to mend a land almost beyond repair in a stunning new plot. More heroic, large scale battles with bigger armies are at reach to defeat more powerful foes. Intense boss fights never seen before promise to pit hero's forces against unique and terrifying enemies. A new wide range of camera control options, revised animations and an extensive tutorial will provide for the ultimate gaming experience.;;;Windowgames_2513;Pet Pals: Animal Doctor;PC;Legacy Interactive;2006-01-01;;Simulator;;;Legacy Interactive;;;;False
all_games14382;FIFA Street 2; GameCube;;February 28, 2006;;;63.0;6.5;;FIFA Street 2 is second installment in EA's four-on-four soccer game. FIFA Street 2 will feature improved controls, many more tricks, and a new juggle mechanic. Take part in game modes, such as friendly, rule the street, and skills challenge. Choose from 20 national teams and 300-plus real-life soccer stars. There are 10 playable venues ranging from London's Westway Leisure Center to the sandy beaches of Brazil.;;;Windowgames_2882;Season of the Sakura;PC;JAST,JAST USA;2002-01-01;;"Fighting,""Hack and slash/Beat em up""";;;JAST;;;;False
all_games4378;Far Cry 4; PC;;November 17, 2014;;;80.0;6.9;;Concealed in the monstrous Himalayas lies a country ingrained in tradition and brutality. You become Ajay Ghale, returning to the country of his birth, the this forests and formidable snow capped summits of Kyrat, to fulfill your mother’s dying wish of spreading her ashes. This bitter and unpredictable country offers visitors opportunity and danger. You quickly find yourself ensnared in a rebellion to overthrow the thorny regime of Pagan Min, a statesman known as much for his sense of style and charisma as for his cruelty and naked brutality. Navigating the treacherous landscape, you find your fate increasingly linked to the choices you make because in Kyrat, and every second is a story. In Far Cry 4, you’ll conquer fortress outposts from the back of a 6-ton elephant and hit the skies as you rain down explosives from your moving perch in the gyrocopter. The vertical landscape of the Himalayas isn’t just a gorgeous backdrop, but a playground that encourages the player to fight, hunt and explore, grappling cliffs or launching into the air, plummeting to the valley underneath your feet in a controlled free fall with your wing suit. You’ll carry with you a unique arsenal of weaponry that lets you play as you will, whether it’s sniping, sneaking or all-out assault. When all else fails, animals can be your biggest allies or your greatest peril.;;;Windowgames_1235;Far Cry 2;PC;Ubisoft;2008-01-01;;Shooter,Adventure;;;Ubisoft Montreal;;;;False
all_games4580;Football Manager 2015; PC;;November 7, 2014;;;80.0;6.2;;Football Manager 2015 allows you to live the life of a real football manager – you decide who plays and who sits on the bench, you're in total control of tactics, team-talks, substitutions and pitch-side instructions as you follow the match live with the acclaimed 3D match engine.;;;Windowgames_1322;Football Manager 2010;PC;Sega;2009-01-01;;Sport;;;Sports Interactive;;;;False
all_games3825;Galactic Civilizations III; PC;;March 27, 2014;;;81.0;6.9;;Galactic Civilizations III challenges players to assemble an empire that dominates the galaxy through conquest, diplomacy, cultural hegemony, or scientific research.;;;Windowgames_1405;Galactic Civilizations II: Twilight of the Arnor;PC;Stardock;2008-01-01;;Strategy,Turn-based strategy (TBS);;;Stardock;;;;False
all_games4239;The Gardens Between; PC;;September 19, 2018;;;80.0;6.9;;The Gardens Between is a surreal puzzle adventure that follows best friends, Arina and Frendt, as they fall into a mysterious world of beautiful garden islands. Manipulate time to solve puzzles and discover the secrets of each island.;;;Windowgames_1412;Garden Rescue;PC;Rainbow Games;2015-01-01;;Music,Strategy;;;Rainbow Games;;;;False
all_games4752;Gears of War 2: All Fronts Collection; Xbox 360;;July 28, 2009;;;79.0;7.8;;"[Dowloadable Content] This downloadable content pack features 7 new Gears 2 multiplayer maps and a bonus deleted single-player chapter, ""Road to Ruin,"" from the Gears of War 2 campaign. In ""Road to Ruin,"" Marcus and Dom navigate the treacherous Locust highway, choosing stealth or blazing action to survive. For multiplayer fans, the 7 maps include a new War Machine, the much-requested Gears 1 map; Allfathers Garden, a heavy-weapons battle at a COG landmark; Highway, a fight deep in the Locust Hollow; Memorial, a battle at the Tomb of the Unknowns; Nowhere, a firefight in an old motel; Way Station, an unpredictable battlefield with parallel paths; and Sanctuary, a reimagined favorite from Gears for Windows. [Microsoft]";;;Windowgames_1422;Gears of War;PC;Microsoft Game Studios;2006-01-01;;Shooter;;;Epic Games;;;;False
all_games4013;Gears Tactics; PC;;April 28, 2020;;;80.0;7.6;;Gears Tactics is the fast-paced, turn-based strategy game from one of the most-acclaimed video game franchises – Gears of War. Outnumbered and fighting for survival, recruit and command your squad to hunt down an evil mastermind who makes monsters.;;;Windowgames_1425;Gears Tactics;PC;Xbox Game Studios;2019-01-01;;Strategy,Tactical;;;Splash Damage;;;;True
all_games4191;The Artful Escape; PC;;September 9, 2021;;;80.0;6.3;;The Artful Escape of Francis Vendetti is a video game about great expectations, famous folk singers, lingering shadows, space Gods, hallucinogens, individuality, reptile shops, and wild imaginations. It's an action, adventure, exploration, narrative driven, musical-laser-light-battle kind of game.;;;Windowgames_1492;The Great Escape;PC;SCi Games;2003-01-01;;Adventure;;;Pivotal Games;;;;False
all_games5758;GRID Autosport; PC;;June 26, 2014;;;78.0;6.3;;It’s all about the teams, the rivals and the race as you become a driver for hire, specialising in your favourite disciplines or conquering them all in an intense world of professional motorsport. GRID Autosport features over 100 routes across 22 incredible locations, the return of in-car view, authentic handling and the world’s most exciting contemporary and classic high-performance racing cars.;;;Windowgames_1502;Grid Autosport;PC;Codemasters;2014-01-01;;Racing,Simulator,Sport;;;Codemasters;;;;True
all_games4533;Guitar Hero Live; PlayStation 4;;October 20, 2015;;;80.0;6.2;;Guitar Hero Live mode inserts you onstage, looking out: you get a first-person perspective as a real crowd reacts to the notes you play. Or switch over to GHTV - a playable music video network, where you can play along in real time, discover new music, and challenge friends around the world.;;;Windowgames_1524;Guitar Hero III: Legends of Rock;PC;Activision;2007-01-01;;Music,Simulator;;;Aspyr Media;;;;False
all_games4533;Guitar Hero Live; PlayStation 4;;October 20, 2015;;;80.0;6.2;;Guitar Hero Live mode inserts you onstage, looking out: you get a first-person perspective as a real crowd reacts to the notes you play. Or switch over to GHTV - a playable music video network, where you can play along in real time, discover new music, and challenge friends around the world.;;;Windowgames_1525;Guitar Hero: Aerosmith;PC;Activision;2008-01-01;;Music;;;Neversoft;;;;False
all_games4533;Guitar Hero Live; PlayStation 4;;October 20, 2015;;;80.0;6.2;;Guitar Hero Live mode inserts you onstage, looking out: you get a first-person perspective as a real crowd reacts to the notes you play. Or switch over to GHTV - a playable music video network, where you can play along in real time, discover new music, and challenge friends around the world.;;;Windowgames_1526;Guitar Praise;PC;Digital Praise;2008-01-01;;Music;;;Digital Praise;;;;False
all_games7456;OMNO; PC;;July 29, 2021;;;75.0;6.9;;A single-player journey of discovery through an ancient world of wonders, created by solo developer Jonas Manke.;;;Windowgames_1543;Halo Infinite;PC;Microsoft Game Studios;2021-01-01;;Shooter;;;343 Industries;;;;False
all_games7490;Seasons After Fall; PC;;September 2, 2016;;;75.0;7.1;;Seasons After Fall is a 2D puzzle-adventure game that will let you dive into a captivating universe and explore a land governed by magic and nature.;;;Windowgames_1616;Hidden Star in Four Seasons;PC;Team Shanghai Alice;2017-01-01;;Shooter,Indie;;;Team Shanghai Alice;;;;False
all_games5192;All-Star Baseball 2003; Xbox;;February 25, 2002;;;79.0;7.3;;The best of both worlds! All-Star Baseball 2003 offers the perfect blend of simulation-style hardball for the baseball fanatic, with the pick-up-and-play ease for the casual sports gamer. The game features all 30 Major League Baseball (MLB) teams and more than 900 professional players. Ten modes of play include Exhibition, Season, and Career, and the specialty modes include Batting Practice and Home Run Derby. The new Expansion mode allows gamers to create custom teams--with unique cities, stadiums, and logos--to add to the Major League schedule. The Cooperstown Hall of Fame team lets fans play with greats like Mike Schmidt, Reggie Jackson, and Yogi Berra. Games are called by Bob Brenly, Thom Brennaman, and Steve Lyons.;;;Windowgames_1617;High Heat Major League Baseball 2003;PC;3DO;2002-01-01;;Sport;;;3DO;;;;False
all_games3812;Kohan II: Kings of War; PC;;September 22, 2004;;;81.0;8.3;;Ages have passed since the Cataclysm and the complacency of time has set in. A shadow has once again fallen across the land. Rumors abound of strang creatures prowling the night. War comes ever more frequently and a deep-rooted unease holds the hearts of men in its grip. Brother has turned against brother and the great Houses of Kohan have erupted into civil war. The Shadow is rising and a new evil is spreading its wings. Will you stand against the shadow in this time of darkness? Kings of War, the latest game to the award winning fantasy real-time strategy series Kohan, returns players to the magical world of Khaldun. Players will find themselves caught up in a civil war, even as greater threats loom on the horizon. Fighting through armies of hundreds, laying siege to dozens of cities across diverse environments, players must learn to become Kings of War. [TimeGate Studios];;;Windowgames_1844;Kohan: Immortal Sovereigns;PC;Strategy First;2001-01-01;;Real Time Strategy (RTS),Strategy;;;TimeGate Studios;;;;False
all_games4080;Assassin's Creed: Revelations; Xbox 360;;November 15, 2011;;;80.0;7.3;;Revelations follows master assassin Ezio Auditore as he walks in the footsteps of his legendary mentor, Altair, on a journey to recover five ancient seals that hold the keys to the future of the Assassins brotherhood. It's a perilous path - one that will take Ezio to Constantinople, the heart of the Ottoman Empire, where a growing army of Templars threatens to destabilize the region.;;;Windowgames_187;Assassins Creed: Revelations;PC;Ubisoft;2011-01-01;;Adventure;;;Ubisoft Montreal;;;;False
