id;name;platform;publishers;publicationDate;globallySoldUnits;genres;criticScore;userScore;developers;summary;rating;series;id;name;platform;publishers;publicationDate;globallySoldUnits;genres;criticScore;userScore;developers;summary;rating;series;0
all_games13570;The Solus Project; PlayStation 4;;September 18, 2017;;;65.0;6.9;;Humanity is on the verge of extinction. You are the last hope, tasked with finding a safe haven for a colony. But now you are stranded on a deserted alien planet and every other member of your crew is dead. The fate of humanity rests in your hands: you must survive The Solus Project is a first-person survival adventure game by the award-winning Teotl Studios and Grip Digital. - Plants grow and rot, weather changes from scorching heat to chilling storms, the wind and humidity are unforgiving... The Solus Project contains some of the most advanced environmental simulations ever seen in a video game. - Craft items, explore vast areas, monitor your health, sleep regularly, and more A true survival experience! - Learn the secrets of a mysterious alien civilization that might hold the key to humanity's survival!;;;PS4_id_1607;The Solus Project;PS4;GRIP Digital;2017-09-18;;Action-Adventure,Survival;;;Teotl Studios;;;;TRUE
all_games13573;Rock of Ages 3: Make & Break; PlayStation 4;;July 21, 2020;;;65.0;6.2;;Make & Break Worlds: Design and build your own levels in the easy-to-use editor and share your creations with players from all over the world for nearly limitless creative fun Competitive Tower Defense: Build defenses and race to destroy your opponents’ in up to 4-player online multiplayer, or head-to-head in 2-player split-screen action Boulder-Smashing Arcade Action: Crash your way through everything in your path as fast as you can in six distinct and arcadey game modes with over 20 zany boulders Absurdly Funny: Take a ride on the wild side with everyone from Caesar and Moctezuma to Krampus and the Spaghetti Monster make an appearance in an expansive campaign across history and beyond. Game Modes Galore: Defend your base in the new Boulder Avalanche, perfect your rolling skills in the fragile Humpty-Dumpty Mode, race the clock in Time Trials, or create your own unique gameplay;;;PS4_id_957;Rock of Ages 3: Make & Break;PS4;Modus Games;2020-07-21;;Platformer,Strategy,Tower Defence;;;ACE Team;;;;TRUE
all_games13573;Rock of Ages 3: Make & Break; PlayStation 4;;July 21, 2020;;;65.0;6.2;;Make & Break Worlds: Design and build your own levels in the easy-to-use editor and share your creations with players from all over the world for nearly limitless creative fun Competitive Tower Defense: Build defenses and race to destroy your opponents’ in up to 4-player online multiplayer, or head-to-head in 2-player split-screen action Boulder-Smashing Arcade Action: Crash your way through everything in your path as fast as you can in six distinct and arcadey game modes with over 20 zany boulders Absurdly Funny: Take a ride on the wild side with everyone from Caesar and Moctezuma to Krampus and the Spaghetti Monster make an appearance in an expansive campaign across history and beyond. Game Modes Galore: Defend your base in the new Boulder Avalanche, perfect your rolling skills in the fragile Humpty-Dumpty Mode, race the clock in Time Trials, or create your own unique gameplay;;;PS4_id_958;Rock of Ages 3: Make & Break (JP);PS4;Modus Games,3goo;2020-08-20;;Platformer,Strategy,Tower Defence;;;ACE Team;;;;FALSE
all_games13598;Genesis Alpha One; PlayStation 4;;January 29, 2019;;;65.0;4.3;;"Genesis Alpha One is a revolutionary mix of roguelike shooter, base building and survival that puts you in the role of an interstellar pioneer. In a near future ravaged by wars, corrupt regimes and global capitalism left unchecked have resulted in natural resource over-exploitation and pollution; devastating the planet. Supported by Earth's remaining governments, four influential corporations initiate the Genesis program. As the Captain of a Genesis starship, you journey into uncharted space on the ultimate mission. Build and manage a space vessel, farm resources, deal with terrifying alien infestations, clone creatures and explore a vast, randomly generated universe. Your goal: Find new homes for humanity's DNA and save the species from extinction.";;;PS4_id_6184;Genesis Alpha One;PS4;Team17 Software;2019-01-29;;First Person Shooter,Management;;;Radiation Blue;;;;TRUE
all_games13611;Skelattack; PlayStation 4;;June 2, 2020;;;65.0;6.5;;A bell begins ringing incessantly in your quarters. A frantic friend paces nervously as you awaken from your undead slumber. He warns you of invading humans! It is up to you to heed his words, arm yourself for battle, and venture out into your unprotected underground home. You are Skully, an undead skeleton whose sole purpose is to protect the dungeon he and many others call home. Along with your bat companion Imber, you will travel through sewers, lush underground nature preserves, and many other perilous environments. You will do so in the name of protecting your friends, guarding your treasures, and keeping hidden the dungeon's deepest secrets. Skelattack puts an unconventional twist on your classic dungeon-crawler. Instead of playing the human hero fighting his way through the dungeon, killing all the baddies and pillaging all the loot, you play as one of the dungeon's typical skeleton NPCs. This is life (or rather, death) on the other side of the aisle: the plight of the creatures whose home is constantly under threat from those who reside above-ground.;;;PS4_id_4310;Skelattack;PS4;Konami Digital Entertainment;2020-06-02;;Platformer;;;Ukuza;;;;TRUE
all_games13613;Fragments of Him; PlayStation 4;;September 26, 2017;;;65.0;5.5;;When a young man dies suddenly, his friends and family are left to pick up the pieces. What were his last thoughts, what were the moments in which he changed their lives, and how will their lives be without him?;;;PS4_id_6038;Fragments of Him;PS4;SassyBot Studio;2017-09-26;;Adventure,Point & Click;;;SassyBot Studio;;;;TRUE
all_games13613;Fragments of Him; PlayStation 4;;September 26, 2017;;;65.0;5.5;;When a young man dies suddenly, his friends and family are left to pick up the pieces. What were his last thoughts, what were the moments in which he changed their lives, and how will their lives be without him?;;;PS4_id_6039;Fragments of Him (EU);PS4;SassyBot Studio;2017-09-26;;Adventure,Point & Click;;;SassyBot Studio;;;;TRUE
all_games13620;How to Survive: Storm Warning Edition; PlayStation 4;;November 4, 2014;;;65.0;6.4;;Survive on a zombie infested archipelago, satisfy your basic needs of food, water and shelter while facing natural and unnatural threats. An eccentric survival guide teaches you to craft dozens of weapons and tools: from fishing rods or bows, to chainsaws or explosives. Seven islands filled with exuberant flora and fauna.;;;PS4_id_6757;How to Survive: Storm Warning Edition;PS4;505 Games;2014-11-04;;Open World,Survival;;;Eko Software;;;;TRUE
all_games13639;Just Cause 4; PlayStation 4;;December 4, 2018;;;65.0;4.7;;Welcome to Solis, a huge South American world home of conflict, oppression and extreme weather conditions. Just Cause 4 sees rogue hero Rico Rodriguez land in Solis to hunt down the truth about his past, at any costs. Strap into your wingsuit, equip your fully customizable grappling hook, and get ready to bring the thunder. Soar through the skies with your wingsuit - Skydive, Base Jump and Free Dive with no limits. Fight your enemies under extreme weather conditions, including treacherous tornadoes and tropical lightning storms, taking the iconic Just Cause action to insane new heights. Use extreme weather events to your advantage thanks to never seen before in-game physics. Spearhead the rebellion and defeat the Black Hand, a hi-tech private military organisation. Face off against Gabriela Morales – your most fierce, capable, and unpredictable adversary yet. Uncover the truth of Rico’s father’s past life on Solís’ and its extreme weather. Explore the remote South American country of Solís, home of conflict, secrets, and danger. Enjoy 100 square kilometres of exotic playground, from rainforest to desert, via snowy mountain peaks. Discover a plethora of wonders as you explore the world of Solís from bustling cities to rural grasslands. [Square Enix];;;PS4_id_6890;Just Cause 4;PS4;Square Enix;2018-12-04;;Open World,Third Person Shooter;;;Avalanche Studios;;;;TRUE
all_games13643;Stranded Deep; PlayStation 4;;April 23, 2020;;;65.0;4.0;;Assume the role of a plane crash survivor stranded somewhere in the Pacific Ocean. Come face-to-face with some of the most life-threatening scenarios that will result in a different experience each time you play as you scavenge for supplies in order to survive on this hostile island.;;;PS4_id_4738;Stranded Deep;PS4;Beam Team Games;2020-04-21;;Survival;;;Beam Team Games,Fun Labs;;;;TRUE
all_games13643;Stranded Deep; PlayStation 4;;April 23, 2020;;;65.0;4.0;;Assume the role of a plane crash survivor stranded somewhere in the Pacific Ocean. Come face-to-face with some of the most life-threatening scenarios that will result in a different experience each time you play as you scavenge for supplies in order to survive on this hostile island.;;;PS4_id_4739;Stranded Deep (EU);PS4;Beam Team Games;2020-04-21;;Survival;;;Beam Team Games,Fun Labs;;;;TRUE
all_games13654;ZEN Pinball 2: Marvel's Avengers: Age of Ultron; PlayStation 4;;April 22, 2015;;;65.0;0.0;;Inspired by Marvel's Avengers: Age of Ultron, the epic follow-up to the biggest Super Hero movie of all time, this table will let you experience when Tony Stark jumpstarts a dormant peacekeeping program and things go awry for Earths Mightiest Heroes, including Iron Man, Captain America, Thor, The Incredible Hulk, Black Widow and Hawkeye, as they are put to the ultimate test as they battle to save the planet from destruction at the hands of the villainous Ultron. Table Features: - Dedicated game modes for each Avenger, including a first-person minigame to test your sharpshooting skills as Hawkeye. - Utilize the power of the Avengers team to overcome the challenges ahead. - Spectacular aerial and melee combat sequences between Iron Man and Ultron. - Selectable difficulty to cater to your specific skill level.;;;PS4_id_7430;Zen Pinball 2;PS4;Zen Studios;2013-12-18;;Card & Board,Pinball;;;Zen Studios;;;;FALSE
all_games13683;Sniper Ghost Warrior Contracts; PlayStation 4;;November 22, 2019;;;65.0;6.2;;"Fulfill contracts that offer clear objectives with a fixed monetary reward and options to complete bonus challenges for payouts. With hundreds of ways to take down a wide range of targets, Contracts offers precise, strategic sniping gameplay at its absolute best. Play as a paid assassin; a hit man for hire, and beware of rival snipers who won’t hesitate to disrupt your best-laid plans. Open-ended contracts, bounties and challenges deliver strong replayability options to eliminate targets and collect cash to redeem for upgrades. An all-new Dynamic Reticle System offers the most realistic and intense sniping experience. Upgradeable AR Mask with the ability to scan the environment and highlight weakness or objects of interest. An arsenal of new gadgets to play with including drones, remote sniper turrets and gas grenades. Show off your stealth skills, execute silent takedowns and be rewarded for a strategic play style. Battle the brutal wilderness of Siberia and fight to survive the intensity of snow-covered mountains, lush forests and secret bases hidden deep in the mountainside.";;;PS4_id_4399;Sniper Ghost Warrior Contracts;PS4;CI Games;2019-11-22;;First Person Shooter,Stealth;;;CI Games;;;;TRUE
all_games13694;Dynasty Warriors 9; PlayStation 4;;February 13, 2018;;;65.0;4.0;;In Dynasty Warriors 9, players will explore China as it existed when feudal warlords vied for dominance over the land -- the waning days of the Han dynasty and emergence of the Three Kingdoms era. Setting out to complete various objectives, players will utilise an unprecedented world map to navigate and traverse a variety of different landscapes ranging from vast plains to snow-covered peaks presented with dynamic day/night and weather cycles. Exploring these impressive environments is made more engaging through the ability to adapt to surroundings to gain an upper hand in battle, with players able to use equipment to circumvent obstacles or blend in to avoid conflict.;;;PS4_id_5732;Dynasty Warriors 9;PS4;KOEI TECMO;2018-02-13;;Open World,Hack & Slash;;;Omega Force;;;;TRUE
all_games13694;Dynasty Warriors 9; PlayStation 4;;February 13, 2018;;;65.0;4.0;;In Dynasty Warriors 9, players will explore China as it existed when feudal warlords vied for dominance over the land -- the waning days of the Han dynasty and emergence of the Three Kingdoms era. Setting out to complete various objectives, players will utilise an unprecedented world map to navigate and traverse a variety of different landscapes ranging from vast plains to snow-covered peaks presented with dynamic day/night and weather cycles. Exploring these impressive environments is made more engaging through the ability to adapt to surroundings to gain an upper hand in battle, with players able to use equipment to circumvent obstacles or blend in to avoid conflict.;;;PS4_id_5733;Dynasty Warriors 9 Empires (PS4);PS4;;;;;;;;;;;FALSE
all_games13702;Birthdays the Beginning; PlayStation 4;;May 9, 2017;;;65.0;6.5;;A garden game in which players create cube-shaped worlds that give rise to diverse and unique lifeforms. Shape the geography and alter the temperature of each world to create the conditions for life and witness the birth of an entire ecosystem.;;;PS4_id_8369;Birthdays the Beginning;PS4;NIS America;2017-05-09;;Simulation;;;Arc System Works;;;;TRUE
all_games13702;Birthdays the Beginning; PlayStation 4;;May 9, 2017;;;65.0;6.5;;A garden game in which players create cube-shaped worlds that give rise to diverse and unique lifeforms. Shape the geography and alter the temperature of each world to create the conditions for life and witness the birth of an entire ecosystem.;;;PS4_id_8370;Birthdays the Beginning (Asia);PS4;H2 Interactive;2017-04-07;;Simulation;;;Arc System Works;;;;FALSE
all_games13702;Birthdays the Beginning; PlayStation 4;;May 9, 2017;;;65.0;6.5;;A garden game in which players create cube-shaped worlds that give rise to diverse and unique lifeforms. Shape the geography and alter the temperature of each world to create the conditions for life and witness the birth of an entire ecosystem.;;;PS4_id_8371;Birthdays the Beginning (JP);PS4;Arc System Works;2017-01-19;;Simulation;;;Toybox;;;;FALSE
all_games13926;An Airport for Aliens Currently Run by Dogs; PC;;May 25, 2021;;;64.0;0.0;;An Airport for Aliens Currently Run by Dogs is a first-person open-world comedy adventure game with a very long name. You and your fiancee are the last two human beings left in the universe. Dogs run airports, along with the rest of society. Deal with alien logic, travel issues, and strange stock photo dogs as you attempt to stay in touch with the person you love, when you both live your lives on the go!;;;PS4_id_7481;Zombie Army 4: Dead War;PS4;Rebellion;2020-02-04;;Action Horror,Third Person Shooter;;;Rebellion;;;;FALSE
all_games14434;Pneuma: Breath of Life; Xbox One;;February 27, 2015;;;63.0;6.8;;Pneuma: Breath of Life requires you to think outside the box via a narrated story of self-discovery, whilst exploring the ontological mystery of the breath of life.;;;PS4_id_6580;Heavenly Bodies (PS4);PS4;;;;;;;;;;;FALSE
all_games14743;Namco Museum Archives Vol. 1; PlayStation 4;;June 18, 2020;;;62.0;0.0;;NAMCO MUSEUM ARCHIVES Volume 1: Galaxian Xevious Mappy Dragon Buster Pac-Man Dig-Dug The Tower of Druaga Sky Kid Dragon Spirit: The New Legend Splatterhouse: Wanpaku Graffiti Pac-Man Championship Edition;;;PS4_id_6392;Grizzland (Asia);PS4;eastasiasoft;2020-02-26;;Platformer;;;Khud0;;;;FALSE
all_games13970;NFL Head Coach; PC;;June 19, 2006;;;64.0;6.0;;NFL Head Coach reinvents football gaming by introducing the first 3D strategy sports game that challenges gamers to build and manage every aspect of a football team from the ground up. A simple conversation system and an engaging 3D graphical interface allow users to immerse themselves into the lives of an NFL head coach. As head coach, you develop a team strategy, execute it on and off the field, and try to build a winning organization year after year. Your status as a coaching legend will rise and fall based on all of your actions as you strive to become the greatest head coach of all time. Behind the desk, on the practice field, or while wearing the headset on game days, take the reins of your favorite NFL team and lead it to victory. [Electronic Arts];;;PS4_id_7740;Ciel nosurge ~Ushinawareta Hoshi e Sasagu Uta~ DX;PS4;KOEI TECMO;2021-03-04;;Adventure;;;Gust;;;;FALSE
all_games12971;I Am Alive; PC;;September 6, 2012;;;66.0;6.0;;I Am Alive thrusts you into the role of a lone survivor in a believable, dark and insecure post-apocalyptic world. One year after the Event, a worldwide cataclysmic event that wiped most of the human race, a man struggles for survival in a desolate city as he tries to reunite with his long lost wife and daughter.;;;PS4_id_6609;Help Will Come Tomorrow;PS4;Klabater;2020-04-21;;Survival,Management;;;Arclight Creations;;;;FALSE
all_games12923;Glory of the Roman Empire; PC;;July 3, 2006;;;66.0;7.5;;The glorious age of Rome - a time when the empire was at its peak, envied and feared by friend and foe alike. All across the provinces governors spared no expense to build cities of unparalleled splendor and magnificence and leave their mark in history. In Glory of the Roman Empire, players enter this time of wonder and use their city building skills to create cities that would humble even Rome itself. In campaign mode, players use careful planning and governing in order to become the empire's most respected governor. Or they can go online in Challenge mode to best players across the Internet and determine who can build an empire to stand the test of time. Glory of the Roman Empire is an easy to learn, yet difficult to master city building and management simulation that will challenge players in an historically authentic settings, while lush graphics immerse the player in the culture of the ancient Roman empire. [CDV Software];;;PS4_id_7503;Xeodrifter: Special Edition;PS4;Gambitious Digital Entertainment;2015-09-01;;Metroidvania,Platformer;;;Renegade Kid;;;;FALSE
all_games12160;Horse Life; DS;;November 6, 2007;;;68.0;0.0;;Horse Life immerses players in the equestrian world by putting a horse right inside of their DS. Using the touch screen and microphone players must keep their horse happy and fit by feeding them, cleaning their stall and riding them. Most importantly, players put their training to the test by participating in national and international competitions to earn prestige and money to become a great champion. Players choose from three horse breeds, French Saddle, English Thoroughbred and Thoroughbred Arabian that they can customize by choosing the name and coat color. Once players begin their training they can visit the Tack Shop to purchase over 80 different items such as clothing, saddles or food and treats for their horse. As players complete levels of competition, they unlock the ultimate prize, a secret horse breed! [D3Publisher of America];;;PS4_id_6424;Guilty Gear Xrd -SIGN-;PS4;Aksys Games,Sony Interactive Entertainment Europe;2014-12-16;;Fighting;;;Arc System Works;;;;FALSE
all_games14183;Hood: Outlaws & Legends; PlayStation 5;;May 7, 2021;;;63.0;6.3;;In a violent, medieval world, outplay rival gangs in intense PvPvE multiplayer heists. Moving in stealth to steal treasures unseen or dominating through loud and brutal combat, only the best will escape with hard-earned riches.;;;PS4_id_7246;Let's Sing 2018 (ES);PS4;Ravenscourt;2017-10-20;;Music;;;Voxler;;;;FALSE
all_games13263;Teenage Mutant Ninja Turtles: 1989 Classic Arcade; Xbox 360;;March 14, 2007;;;66.0;7.5;;[Xbox Live Arcade] The 1989 Classic Arcade game, originally published by Konami and most recently developed for Xbox LIVE Arcade by Digital Eclipse, has come to the Xbox LIVE Arcade. The TMNT arcade game brings the nostalgia of the early coin-op arcade days of gaming and features the original seven levels, two- to four-player co-op modes and voice- chat capabilities and be available for download for 400 Microsoft Points ($5 U.S.). Different turtles: Choose from one of four Ninja Turtles—Leonardo, Michelangelo, Donatello or Raphael—and master their unique ninja butt-kickin' abilities. Comic book characters: Interact with unforgettable characters, including Splinter, Casey Jones, April O'Neal, Baxter Stockman, and Shredder. [Ubisoft];;;PS4_id_7334;Livelock;PS4;Perfect World Entertainment;2016-08-30;;Shoot 'em up;;;Tuque Games;;;;FALSE
all_games13547;Tiger Woods PGA Tour 2001; PC;;November 6, 2000;;;65.0;0.0;;Tiger Woods PGA Tour 2001 delivers three new courses, enhanced online play, and a brand new game type. The Presidents Cup lets you join either the U.S. or International team in this exciting match play tournament. [EA Sports];;;PS4_id_7570;Cards of the Dead (EU) (PS4);PS4;JanduSoft;2021-10-21;;;;;Boomfire Games;;;;FALSE
all_games14901;Buzz! Quiz World; PSP;;December 17, 2009;;;62.0;6.3;;For the first time ever on PSP, you’ll be able to download new quiz content from PSN as well as MyBUZZ! user-generated quizzes. Your question bank is virtually limitless! Be sure to go online to MyBUZZQuiz.com and check out all of the fun holiday quizzes that the BUZZ! community have been creating to get yourself in the festive spirit, or make your own quizzes to share with your friends and family. [Sony];;;PS4_id_6456;Guns, Gore & Cannoli (Asia);PS4;Intragames;2015-12-09;;Run & Gun;;;Rogueside;;;;FALSE
all_games11502;Defender; Xbox;;October 22, 2002;;;69.0;0.0;;Defender undergoes a 3D makeover, featuring fast-paced action, strategy, and an army of aliens. A remake of an arcade classic, Defender sends you on a mission to defend your solar system and save the human race from alien invasion. In addition to space combat action, the game showcases elements of strategy, multiple types of humans to protect and use, ground units for players to defend and position, and bases to build and expand. And now, you can upgrade your Defender ships with special weapons, shields, and other technologies.;;;PS4_id_7237;Let's Sing 2016 (UK);PS4;Maximum Games;2015-10-23;;Music;;;Voxler;;;;FALSE
all_games4167;Torchlight II; PlayStation 4;;September 3, 2019;;;80.0;4.9;;Beyond the town of Torchlight lies a world shrouded in adventure and mystery. Guardian-warrior Syl appears in a prophetic dream, summoning the player to the Estherian Steppes. There, you meet with the Destroyer and soon venture across the continent of Vilderan, an exotic frontier besieged by forces of evil. A discovery unfolds, that the Alchemist, following his conquest of dark ember, disappeared on his quest to defeat the unknown corrupted force responsible for destroying the mystical race of Estherians. Aided by Syl, the remaining Estherian Guardians, and clues left behind by the missing Alchemist, you will find yourself battling a powerful enemy that threatens to unravel the elements of the entire world.;;;PS4_id_1841;Torchlight II;PS4;Perfect World Entertainment;2019-09-03;;Action-RPG,Role Playing,Dungeon Crawler;;;Panic Button;;;;TRUE
all_games4167;Torchlight II; PlayStation 4;;September 3, 2019;;;80.0;4.9;;Beyond the town of Torchlight lies a world shrouded in adventure and mystery. Guardian-warrior Syl appears in a prophetic dream, summoning the player to the Estherian Steppes. There, you meet with the Destroyer and soon venture across the continent of Vilderan, an exotic frontier besieged by forces of evil. A discovery unfolds, that the Alchemist, following his conquest of dark ember, disappeared on his quest to defeat the unknown corrupted force responsible for destroying the mystical race of Estherians. Aided by Syl, the remaining Estherian Guardians, and clues left behind by the missing Alchemist, you will find yourself battling a powerful enemy that threatens to unravel the elements of the entire world.;;;PS4_id_1842;Torchlight III;PS4;Perfect World Entertainment;2020-10-13;;Action-RPG,Role Playing;;;Echtra Games;;;;FALSE
all_games4405;Need for Speed: Rivals; PlayStation 4;;November 15, 2013;;;80.0;6.2;;Need for Speed Rivals inserts gamers behind the wheel of both sides of the thin blue line, daring them to cross that line as either a cop or racer in order to gain any advantage in the street’s ultimate rivalry. Players decide between two distinct career experiences, each with its own set of high-stakes challenges, rewards, pursuit tech and cars. The intensity of the action is enhanced as a result of AllDrive, a feature that destroys the line between single player, co-op and multiplayer. Through AllDrive, friends are connected to one racing world where their races and chases can collide at any time.;;;PS4_id_8774;Need for Speed Rivals;PS4;Electronic Arts;2013-11-15;;Automobile,Open World,Arcade Racing;;;Ghost Games;;;;TRUE
all_games4405;Need for Speed: Rivals; PlayStation 4;;November 15, 2013;;;80.0;6.2;;Need for Speed Rivals inserts gamers behind the wheel of both sides of the thin blue line, daring them to cross that line as either a cop or racer in order to gain any advantage in the street’s ultimate rivalry. Players decide between two distinct career experiences, each with its own set of high-stakes challenges, rewards, pursuit tech and cars. The intensity of the action is enhanced as a result of AllDrive, a feature that destroys the line between single player, co-op and multiplayer. Through AllDrive, friends are connected to one racing world where their races and chases can collide at any time.;;;PS4_id_8771;Need for Speed;PS4;Electronic Arts;2015-11-03;;Automobile,Open World,Arcade Racing;;;Ghost Games;;;;FALSE
all_games4760;The Metronomicon: Slay the Dance Floor; PlayStation 4;;August 29, 2017;;;79.0;6.8;;Packing in a fully-fledged story mode with a colorful cast of musically-empowered heroes and villains, The Metronomicon sees you take control a party of eight newly graduated masters of the rhythmic combat arts to wage musical warfare against a multitude of dance-mongering fiends. By switching between four concurrent hero-controlled tracks on-the-fly, youll select and activate a wide array of abilities and spells, buffs and nukes, with your performance and timing all-important in ensuring the effectiveness of your moves. In the RPG spirit, youll need to improve your characters stats, hunt down powerful equipment, and combine a multitude of newly-learned abilities switching between tanking, healing, buffing, and damage-dealing classes as required in real time.;;;PS4_id_1525;The Metronomicon: Slay the Dance Floor;PS4;Kasedo Games;2017-08-29;;Role Playing,Music;;;Akupara Games;;;;TRUE
all_games4760;The Metronomicon: Slay the Dance Floor; PlayStation 4;;August 29, 2017;;;79.0;6.8;;Packing in a fully-fledged story mode with a colorful cast of musically-empowered heroes and villains, The Metronomicon sees you take control a party of eight newly graduated masters of the rhythmic combat arts to wage musical warfare against a multitude of dance-mongering fiends. By switching between four concurrent hero-controlled tracks on-the-fly, youll select and activate a wide array of abilities and spells, buffs and nukes, with your performance and timing all-important in ensuring the effectiveness of your moves. In the RPG spirit, youll need to improve your characters stats, hunt down powerful equipment, and combine a multitude of newly-learned abilities switching between tanking, healing, buffing, and damage-dealing classes as required in real time.;;;PS4_id_1526;The Metronomicon: Slay the Dance Floor (EU);PS4;Kasedo Games;2017-08-29;;Role Playing,Music;;;Akupara Games;;;;TRUE
all_games4925;Bugsnax; PlayStation 4;;November 12, 2020;;;79.0;7.7;;Explore whimsical Snaktooth Island in search of answersand a snack, maybe. In this first-person adventure, you play as a journalist who receives a mysterious film from the disgraced explorer, Elizabert Megafig. She's invited you to Snaktooth Island to witness her latest and greatest discovery: Bugsnax! Lured by the promise of a great story, you travel to the island to interview Elizabert and her group of misfit grumpuses. In the pursuit of your big scoop, you get caught up in hunting Bugsnax, feeding grumpuses, and solving the mysteries of the island * What are these half-bug half-snack creatures, really? * How do they affect the bodies of those who eat them? * And most importantly, why do they taste SO GOOD!?;;;PS4_id_8670;Bugsnax (PS4);PS4;Young Horses;2020-11-12;;Action-Adventure;;;Young Horses;;;;TRUE
all_games5430;Shady Part of Me; PlayStation 4;;December 10, 2020;;;78.0;6.4;;Overcome emotional struggles across a touching narrative filled with twists and surprises. Embark on a dream-like journey, with breathtaking artistic direction and the enthralling voice of Hannah Murray (Game of Thrones, Skins).;;;PS4_id_4177;Shady Part of Me;PS4;Focus Entertainment;2020-12-10;;Platformer;;;Douze Dixièmes;;;;TRUE
all_games5434;Borderlands 3; PlayStation 4;;September 13, 2019;;;78.0;5.9;;At the hard edge of the galaxy lies a group of planets ruthlessly exploited by militarized corporations. Brimming with loot and violence, this is your home – the Borderlands. Answering the call of the Siren champion Lilith, four Vault Hunters charge head-first into a spray of bullets, blood, and bandits to recover a map to ancient Vaults and prevent a universe-destroying power from falling into the wrong hands. The rest is history. Fearless renegade mercenaries on the wildest interplanetary treasure hunt of all time. FL4K is a wandering robotic tracker whose cold steel heart warms only for their pet beasts. Amara beats bad guys into pancakes with her psychic fists. Moze’s best friend is a 10-ton walking killing machine. And Zane, the semi-retired corporate hitman... well, he’s Zane. Hunting Alone? No problem! Shoot and loot your way through the Borderlands, discovering the region’s untold stories and piling high your increasingly deadly cache of goodies and weapons. [2K Games];;;PS4_id_8548;Borderlands 3 (PS4);PS4;2K Games;2019-09-13;;Open World,First Person Shooter,Role Playing,Dungeon Crawler;;;Gearbox Software;;;;TRUE
all_games5615;Control: The Foundation; PlayStation 4;;March 26, 2020;;;78.0;6.1;;The Foundation Expansion includes new story content and side missions as well as new weapons and mods inspired by the Oldest House's mysterious origins. The Astral Plane is colliding with our reality. Jesse Faden, the Director of the Federal Bureau of Control, must travel through the caverns of the Foundation to prevent the Astral Plane from consuming the Oldest House. The missing Head of Operations, Helen Marshall, may hold some answers to the mysteries surrounding this threat...;;;PS4_id_9647;3M Spain Foundation;PS4;DNT Framework SLU;2018-11-28;;Educational & Trivia;;;DNT Framework SLU;;;;FALSE
all_games5694;Virtua Fighter 5 Ultimate Showdown; PlayStation 4;;June 1, 2021;;;78.0;6.6;;Challenge the greatest fighters in the world in the ultimate remaster of the classic 3D fighter, now featuring gorgeous HD graphics, new online features, and all the bone-crunching, martial arts combat of the renowned original. Master your fighting style to defeat all challengers in the Fifth World Fighting Tournament and become a Virtua Fighter legend!;;;PS4_id_8120;Virtua Fighter 5: Ultimate Showdown;PS4;SEGA;2021-06-01;;Fighting;;;SEGA;;;;TRUE
all_games5694;Virtua Fighter 5 Ultimate Showdown; PlayStation 4;;June 1, 2021;;;78.0;6.6;;Challenge the greatest fighters in the world in the ultimate remaster of the classic 3D fighter, now featuring gorgeous HD graphics, new online features, and all the bone-crunching, martial arts combat of the renowned original. Master your fighting style to defeat all challengers in the Fifth World Fighting Tournament and become a Virtua Fighter legend!;;;PS4_id_8121;Virtua Fighter 5: Ultimate Showdown (JP);PS4;SEGA;2021-06-01;;Fighting;;;SEGA;;;;TRUE
all_games5799;The Banner Saga 2; PlayStation 4;;July 5, 2016;;;78.0;7.5;;Bold leadership decisions, wise use of resources, and skillful battle tactics are vital to ensure your Viking clans make it through alive. If played, your choices will carry over from the first game, or you can start fresh with new preset characters.;;;PS4_id_1265;The Banner Saga 2;PS4;Versus Evil;2016-07-05;;Role Playing,Strategy,Turn Based;;;Stoic;;;;TRUE
all_games5799;The Banner Saga 2; PlayStation 4;;July 5, 2016;;;78.0;7.5;;Bold leadership decisions, wise use of resources, and skillful battle tactics are vital to ensure your Viking clans make it through alive. If played, your choices will carry over from the first game, or you can start fresh with new preset characters.;;;PS4_id_1264;The Banner Saga;PS4;Versus Evil;2016-01-12;;Role Playing,Strategy,Turn Based;;;Stoic;;;;FALSE
all_games5943;Call of Duty: Black Ops III - Zombies Chronicles; PlayStation 4;;May 16, 2017;;;78.0;6.8;;Call of Duty®: Black Ops III - Zombies Chronicles is available now on PS4™, delivering 8 remastered classic Zombies maps from Call of Duty®: World at War, Call of Duty®: Black Ops and Call of Duty®: Black Ops II. Complete maps from the original saga are fully remastered and HD playable, within Call of Duty®: Black Ops III.;;;PS4_id_7529;Call of Duty: Black Ops III;PS4;Activision;2015-11-06;;First Person Shooter;;;Treyarch;;;;FALSE
all_games5991;Plants vs. Zombies: Battle for Neighborville; PlayStation 4;;October 18, 2019;;;77.0;5.4;;Welcome to Neighborville, where all is well. Except that a crazy new coniferous conflict between brain-less and botanicals is brewing! What are you gonna do – call the crops? Soil your plants? It’s time to kick some grass in the wackiest shooter experience between plants and zombies yet: Plants vs. Zombies: Battle for Neighborville™.;;;PS4_id_2940;Plants vs. Zombies: Battle for Neighborville;PS4;Electronic Arts;2019-09-04;;Third Person Shooter;;;EA Vancouver;;;;TRUE
